version,account-id,interface-id,srcaddr,dstaddr,srcport,dstport,protocol,packets,bytes,start,end,action,log-status,label
2,123456789012,eni-0af123456789abcde,10.0.15.43,192.168.194.200,55962,22,6,6,1386,1767969840,1767969870,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.114.165,192.168.144.57,42126,5432,6,47,14617,1767969900,1767969930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.249.231,192.168.54.215,61743,3306,6,3,4398,1767969960,1767969990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.224.23,192.168.97.35,63947,22,6,11,7095,1767970020,1767970050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.52.216,192.168.213.53,40542,5432,6,40,11240,1767970080,1767970110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.127.193,192.168.122.92,58792,80,6,27,38232,1767970140,1767970170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.195.225,192.168.141.193,47111,3306,6,31,33108,1767970200,1767970230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.117.226,192.168.238.236,3175,3306,6,25,33550,1767970260,1767970290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.41.70,192.168.19.14,52453,22,6,37,8066,1767970320,1767970350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.191.17,192.168.39.92,57440,5432,6,42,43806,1767970380,1767970410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.226.175,192.168.173.106,15485,443,6,29,10846,1767970440,1767970470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.177.151,192.168.84.144,12793,3306,6,45,11520,1767970500,1767970530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.76.77,192.168.94.225,42381,443,6,4,776,1767970560,1767970590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.165.233,192.168.115.61,37513,3306,6,50,41400,1767970620,1767970650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.38.112,192.168.6.91,3432,443,6,23,24081,1767970680,1767970710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.10.53,192.168.95.47,6477,46154,6,11,9366432,1767970740,1767970770,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.185.212,192.168.0.219,25275,80,6,39,18213,1767970800,1767970830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.83.59,192.168.230.50,8376,80,6,33,17061,1767970860,1767970890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.193.50,192.168.68.199,53025,5432,6,18,14490,1767970920,1767970950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.171.240,192.168.42.72,35719,443,6,22,2860,1767970980,1767971010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.149.152,192.168.237.7,11809,5432,6,7,8603,1767971040,1767971070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.3.106,192.168.126.175,60085,5432,6,50,31700,1767971100,1767971130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.231.75,192.168.130.23,14562,5432,6,18,21456,1767971160,1767971190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.146.132,192.168.143.114,1688,443,6,20,16440,1767971220,1767971250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.179.166,192.168.215.69,48515,5432,6,50,53600,1767971280,1767971310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.241.120,192.168.124.37,37463,48690,6,49,7167589,1767971340,1767971370,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.92.57,192.168.172.125,51366,80,6,25,29200,1767971400,1767971430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.18.212,192.168.159.158,9408,443,6,49,21413,1767971460,1767971490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.76.106,192.168.56.190,54143,80,6,35,14455,1767971520,1767971550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.55.167,192.168.236.5,15849,22,6,33,44154,1767971580,1767971610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.135.246,192.168.163.14,37200,443,6,22,25344,1767971640,1767971670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.204.11,192.168.255.123,31755,3306,6,44,53812,1767971700,1767971730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.62.37,192.168.114.6,32283,3306,6,22,17534,1767971760,1767971790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.114.107,192.168.173.93,32568,443,6,50,35200,1767971820,1767971850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.224.163,192.168.43.144,42566,5432,6,38,9994,1767971880,1767971910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.3.90,192.168.216.245,28527,5432,6,15,7920,1767971940,1767971970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.128.242,192.168.88.196,59576,3306,6,36,40212,1767972000,1767972030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.63.194,192.168.84.151,37142,443,6,26,27534,1767972060,1767972090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.168.210,192.168.210.2,13402,80,6,36,49860,1767972120,1767972150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.250.108,192.168.182.206,17757,141,6,364,40260,1767972180,1767972210,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.21.69,192.168.206.37,35100,22,6,1,17028,1767972240,1767972270,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.109.77,192.168.219.4,3078,22,6,13,9698,1767972300,1767972330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.68.223,192.168.146.31,61526,48177,6,43,6725788,1767972360,1767972390,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.220.201,192.168.56.74,27323,5432,6,41,34809,1767972420,1767972450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.159.41,192.168.148.24,63370,80,6,31,35309,1767972480,1767972510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.114.70,192.168.165.53,2489,5432,6,45,30645,1767972540,1767972570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.6.94,192.168.185.143,29463,80,6,30,34530,1767972600,1767972630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.66.240,192.168.174.100,51130,5432,6,6,972,1767972660,1767972690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.25.79,192.168.242.2,32929,22,6,19,20596,1767972720,1767972750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.109.192,192.168.47.92,7395,443,6,25,2625,1767972780,1767972810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.91.221,192.168.211.39,62676,5432,6,36,31860,1767972840,1767972870,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.141.89,192.168.124.206,13336,22,6,39,15327,1767972900,1767972930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.206.195,192.168.69.187,35745,22,6,19,21508,1767972960,1767972990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.235.164,192.168.222.236,63540,80,6,18,19656,1767973020,1767973050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.188.49,192.168.230.108,27042,443,6,16,19424,1767973080,1767973110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.249.160,192.168.174.28,23394,5432,6,1,415,1767973140,1767973170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.7.217,192.168.228.208,39517,5432,6,40,2680,1767973200,1767973230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.140.253,192.168.172.100,19400,3306,6,26,13624,1767973260,1767973290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.143.117,192.168.81.18,11472,3306,6,10,10070,1767973320,1767973350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.156.211,192.168.89.105,27889,443,6,47,16309,1767973380,1767973410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.142.182,192.168.30.242,28932,443,6,40,30920,1767973440,1767973470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.182.102,192.168.93.16,58432,5432,6,32,8256,1767973500,1767973530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.125.145,192.168.143.127,58044,22,6,41,41820,1767973560,1767973590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.2.7,192.168.141.82,14288,22,6,34,39168,1767973620,1767973650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.201.143,192.168.171.3,3965,443,6,45,50985,1767973680,1767973710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.196.156,192.168.115.168,48080,443,6,25,7400,1767973740,1767973770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.96.28,192.168.76.228,18712,22,6,27,24300,1767973800,1767973830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.177.25,192.168.230.97,52813,22,6,50,27950,1767973860,1767973890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.200.46,192.168.229.143,49436,3306,6,19,28101,1767973920,1767973950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.109.232,192.168.215.240,23069,443,6,25,30400,1767973980,1767974010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.98.91,192.168.17.73,17376,5432,6,25,3475,1767974040,1767974070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.149.117,192.168.141.91,26235,48066,6,7,7007594,1767974100,1767974130,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.107.82,192.168.101.71,15735,22,6,42,10332,1767974160,1767974190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.108.32,192.168.91.52,57368,938,6,290,9954,1767974220,1767974250,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.199.119,192.168.18.135,31242,5432,6,5,445,1767974280,1767974310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.35.141,192.168.81.40,23835,22,6,1,1345,1767974340,1767974370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.207.226,192.168.97.206,50365,5432,6,32,36608,1767974400,1767974430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.204.178,192.168.140.183,44408,5432,6,9,13284,1767974460,1767974490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.144.7,192.168.214.225,55677,22,6,30,10230,1767974520,1767974550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.221.169,192.168.145.28,44305,22,6,14,7126,1767974580,1767974610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.122.181,192.168.35.239,63011,22,6,1,15686,1767974640,1767974670,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.99.108,192.168.115.41,50393,22,6,24,9384,1767974700,1767974730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.127.17,192.168.122.183,27215,3306,6,36,43020,1767974760,1767974790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.56.84,192.168.52.7,50624,443,6,43,41323,1767974820,1767974850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.68.159,192.168.165.79,22880,3306,6,36,12564,1767974880,1767974910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.18.135,192.168.71.133,19446,3306,6,8,7016,1767974940,1767974970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.174.44,192.168.167.173,41368,80,6,6,2934,1767975000,1767975030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.166.22,192.168.111.4,61038,80,6,1,1432,1767975060,1767975090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.196.202,192.168.103.111,4939,443,6,23,32821,1767975120,1767975150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.92.134,192.168.135.61,18961,80,6,12,2196,1767975180,1767975210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.252.30,192.168.100.18,35456,5432,6,40,9160,1767975240,1767975270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.28.113,192.168.131.251,1479,80,6,36,29628,1767975300,1767975330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.209.21,192.168.89.232,11598,3306,6,39,41613,1767975360,1767975390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.249.205,192.168.42.120,28553,443,6,19,23522,1767975420,1767975450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.157.135,192.168.225.105,28955,443,6,6,7098,1767975480,1767975510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.217.32,192.168.208.172,35236,80,6,9,10638,1767975540,1767975570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.161.165,192.168.32.144,1839,3306,6,8,816,1767975600,1767975630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.43.27,192.168.2.204,13729,443,6,43,22575,1767975660,1767975690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.148.9,192.168.12.5,49806,3306,6,46,26542,1767975720,1767975750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.90.99,192.168.222.16,45579,5432,6,28,31220,1767975780,1767975810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.44.37,192.168.178.203,7740,634,6,432,3015,1767975840,1767975870,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.7.112,192.168.227.108,2831,443,6,22,25828,1767975900,1767975930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.249.131,192.168.175.27,27004,443,6,27,8721,1767975960,1767975990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.99.217,192.168.94.40,20570,80,6,42,32676,1767976020,1767976050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.216.162,192.168.118.151,21183,3306,6,28,19740,1767976080,1767976110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.109.59,192.168.131.72,36981,3306,6,17,3757,1767976140,1767976170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.25.105,192.168.118.213,17631,443,6,19,19437,1767976200,1767976230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.51.71,192.168.77.90,62884,22,6,1,2040,1767976260,1767976290,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.81.147,192.168.47.118,36173,22,6,2,2996,1767976320,1767976350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.13.18,192.168.254.82,51142,443,6,26,22256,1767976380,1767976410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.228.136,192.168.252.188,61229,3306,6,17,6188,1767976440,1767976470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.148.93,192.168.107.53,51245,22,6,31,25544,1767976500,1767976530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.76.98,192.168.239.245,58176,3306,6,15,21615,1767976560,1767976590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.190.238,192.168.178.115,60824,22,6,1,22160,1767976620,1767976650,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.170.159,192.168.212.62,10879,3306,6,16,8768,1767976680,1767976710,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.122.46,192.168.144.199,1175,80,6,33,15675,1767976740,1767976770,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.155.199,192.168.97.40,14391,22,6,22,18084,1767976800,1767976830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.31.212,192.168.173.116,59875,443,6,48,63456,1767976860,1767976890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.173.218,192.168.122.66,50826,80,6,44,14872,1767976920,1767976950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.10.208,192.168.98.100,47972,443,6,40,25800,1767976980,1767977010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.19.124,192.168.103.130,32219,443,6,26,9724,1767977040,1767977070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.158.132,192.168.24.12,17721,443,6,21,7455,1767977100,1767977130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.1.233,192.168.206.71,43766,3306,6,18,19008,1767977160,1767977190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.52.86,192.168.207.72,47870,80,6,19,19190,1767977220,1767977250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.193.110,192.168.219.16,2307,80,6,2,2976,1767977280,1767977310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.67.197,192.168.10.141,16926,3306,6,9,4464,1767977340,1767977370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.123.244,192.168.13.164,48328,3306,6,33,26466,1767977400,1767977430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.39.161,192.168.7.146,53894,5432,6,49,35721,1767977460,1767977490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.58.51,192.168.217.70,20799,3306,6,47,10246,1767977520,1767977550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.1.215,192.168.15.115,21965,443,6,17,22576,1767977580,1767977610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.2.238,192.168.69.111,1137,45807,6,13,7323177,1767977640,1767977670,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.123.63,192.168.254.26,28222,3306,6,44,25212,1767977700,1767977730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.162.75,192.168.207.183,20967,80,6,46,23506,1767977760,1767977790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.112.210,192.168.235.12,39410,5432,6,15,5640,1767977820,1767977850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.16.6,192.168.124.49,16303,443,6,5,2330,1767977880,1767977910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.125.202,192.168.62.220,58137,77,6,122,26239,1767977940,1767977970,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.123.192,192.168.165.47,21747,80,6,12,17544,1767978000,1767978030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.79.236,192.168.252.98,21608,22,6,5,7240,1767978060,1767978090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.79.202,192.168.87.42,28168,3306,6,33,43890,1767978120,1767978150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.85.113,192.168.77.162,33468,443,6,33,41844,1767978180,1767978210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.172.228,192.168.156.27,24821,22,6,36,15984,1767978240,1767978270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.43.173,192.168.113.73,7675,5432,6,15,8400,1767978300,1767978330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.152.129,192.168.144.170,33551,22,6,19,5073,1767978360,1767978390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.209.136,192.168.3.78,6088,80,6,2,534,1767978420,1767978450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.103.110,192.168.0.42,6094,5432,6,16,14144,1767978480,1767978510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.162,192.168.109.73,55983,443,6,34,35938,1767978540,1767978570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.204.93,192.168.110.78,46168,443,6,6,6834,1767978600,1767978630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.225.217,192.168.44.125,39414,80,6,3,1047,1767978660,1767978690,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.2.12,192.168.40.133,54170,80,6,36,46908,1767978720,1767978750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.139.146,192.168.208.95,60028,80,6,41,30791,1767978780,1767978810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.88.196,192.168.88.199,55380,443,6,24,34296,1767978840,1767978870,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.219.33,192.168.218.95,27841,443,6,8,11208,1767978900,1767978930,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.78.186,192.168.232.2,18183,22,6,29,6583,1767978960,1767978990,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.19.142,192.168.103.16,50989,80,6,2,1624,1767979020,1767979050,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.149.112,192.168.34.116,64899,22,6,13,8385,1767979080,1767979110,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.52.241,192.168.183.227,57694,443,6,24,25608,1767979140,1767979170,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.235.23,192.168.162.218,16908,443,6,1,1215,1767979200,1767979230,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.66.154,192.168.179.166,49794,443,6,22,2926,1767979260,1767979290,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.175.176,192.168.187.191,46013,80,6,5,6285,1767979320,1767979350,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.51.201,192.168.232.132,41427,3306,6,30,22530,1767979380,1767979410,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.177.51,192.168.241.139,9675,3306,6,10,2710,1767979440,1767979470,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.135.9,192.168.20.59,22625,22,6,25,9675,1767979500,1767979530,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.58.227,192.168.171.103,51931,5432,6,36,42876,1767979560,1767979590,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.176.251,192.168.208.23,40669,5432,6,24,33648,1767979620,1767979650,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.211.63,192.168.34.211,39174,44972,6,35,9337281,1767979680,1767979710,ACCEPT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.102.197,192.168.4.198,30192,320,6,192,25677,1767979740,1767979770,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.184.78,192.168.58.177,7895,3306,6,39,51246,1767979800,1767979830,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.79.58,192.168.133.133,12627,3306,6,8,1344,1767979860,1767979890,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.252.83,192.168.209.90,56690,443,6,50,6250,1767979920,1767979950,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.33.211,192.168.147.127,31959,3306,6,43,9804,1767979980,1767980010,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.142.10,192.168.63.97,8996,443,6,29,20068,1767980040,1767980070,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.82,192.168.161.233,14888,80,6,11,836,1767980100,1767980130,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.22.234,192.168.158.110,22967,22,6,44,40700,1767980160,1767980190,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.157.38,192.168.152.108,8684,3306,6,41,60967,1767980220,1767980250,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.159.14,192.168.188.25,6745,5432,6,26,30576,1767980280,1767980310,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.119.73,192.168.44.185,18372,22,6,4,4392,1767980340,1767980370,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.239.46,192.168.11.116,25300,443,6,18,18270,1767980400,1767980430,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.76.124,192.168.61.187,6929,5432,6,46,44850,1767980460,1767980490,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.254.71,192.168.120.228,19631,3306,6,32,11424,1767980520,1767980550,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.27.134,192.168.248.56,33733,3306,6,24,17520,1767980580,1767980610,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.218.214,192.168.148.243,46903,22,6,40,18440,1767980640,1767980670,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.66.227,192.168.119.156,1456,22,6,40,17800,1767980700,1767980730,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.207.178,192.168.72.52,28139,3306,6,17,14382,1767980760,1767980790,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.149.232,192.168.239.223,24943,3306,6,12,9648,1767980820,1767980850,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.78.60,192.168.141.173,6858,3306,6,11,5005,1767980880,1767980910,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.188.50,192.168.252.199,31234,22,6,16,13424,1767980940,1767980970,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.184.13,192.168.207.110,37502,80,6,10,7410,1767981000,1767981030,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.8.168,192.168.92.192,7369,22,6,42,61740,1767981060,1767981090,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.96.50,192.168.246.83,47178,22,6,32,35264,1767981120,1767981150,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.91.208,192.168.9.62,43549,3306,6,37,45621,1767981180,1767981210,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.138.9,192.168.156.240,48956,443,6,14,8722,1767981240,1767981270,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.110.163,192.168.235.70,4109,3306,6,3,3048,1767981300,1767981330,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.95.141,192.168.100.210,12273,3306,6,19,26486,1767981360,1767981390,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.174.211,192.168.76.21,44753,22,6,41,15006,1767981420,1767981450,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.10.127,192.168.147.105,31240,443,6,31,11408,1767981480,1767981510,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.24.173,192.168.70.254,14164,5432,6,25,4400,1767981540,1767981570,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.48.174,192.168.77.143,23919,443,6,13,1534,1767981600,1767981630,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.131.14,192.168.18.119,7348,1023,6,163,1752,1767981660,1767981690,REJECT,OK,1
2,123456789012,eni-0af123456789abcde,10.0.119.51,192.168.115.245,35242,5432,6,9,9027,1767981720,1767981750,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.0.223,192.168.129.3,54236,5432,6,36,23760,1767981780,1767981810,ACCEPT,OK,0
2,123456789012,eni-0af123456789abcde,10.0.247.131,192.168.25.211,46902,3306,6,6,6744,1767981840,1767981870,ACCEPT,OK,0
